session_id,idx,time_ms,action,value
Analytics_Data_Attempt_1,99,299000,damaged_player,0.1
Analytics_Data_Attempt_1,100,299000,damaged_player,0.1
Analytics_Data_Attempt_1,101,300000,damaged_player,0.1
Analytics_Data_Attempt_1,102,310000,damaged_player,1.0
Analytics_Data_Attempt_2,0,11000,damaged_enemy,0.5
Analytics_Data_Attempt_2,1,12000,damaged_enemy,0.5
Analytics_Data_Attempt_2,2,12000,damaged_enemy,1.0
Analytics_Data_Attempt_2,3,12000,damaged_enemy,0.5
Analytics_Data_Attempt_2,4,13000,damaged_enemy,0.5
Analytics_Data_Attempt_2,5,13000,damaged_enemy,0.5
Analytics_Data_Attempt_2,6,15000,damaged_enemy,0.5
Analytics_Data_Attempt_2,7,15000,damaged_enemy,0.5
Analytics_Data_Attempt_2,8,16000,damaged_enemy,0.5
Analytics_Data_Attempt_2,9,17000,damaged_enemy,0.5
Analytics_Data_Attempt_2,10,17000,damaged_enemy,1.0
Analytics_Data_Attempt_2,11,17000,enemy_death,
Analytics_Data_Attempt_2,12,21000,damaged_enemy,0.5
Analytics_Data_Attempt_2,13,21000,enemy_death,
Analytics_Data_Attempt_2,14,21000,damaged_enemy,0.5
Analytics_Data_Attempt_2,15,21000,enemy_death,
Analytics_Data_Attempt_2,16,24000,damaged_enemy,0.5
Analytics_Data_Attempt_2,17,25000,damaged_enemy,0.5
Analytics_Data_Attempt_2,18,25000,damaged_enemy,0.5
Analytics_Data_Attempt_2,19,26000,damaged_enemy,1.0
Analytics_Data_Attempt_2,20,26000,damaged_enemy,1.0
Analytics_Data_Attempt_2,21,27000,damaged_enemy,0.5
Analytics_Data_Attempt_2,22,27000,damaged_enemy,0.5
Analytics_Data_Attempt_2,23,28000,damaged_enemy,0.5
Analytics_Data_Attempt_2,24,28000,damaged_player,0.1
Analytics_Data_Attempt_2,25,28000,damaged_enemy,0.5
Analytics_Data_Attempt_2,26,28000,damaged_player,0.1
Analytics_Data_Attempt_2,27,28000,damaged_player,0.1
Analytics_Data_Attempt_2,28,28000,damaged_player,0.1
Analytics_Data_Attempt_2,29,28000,damaged_enemy,0.5
Analytics_Data_Attempt_2,30,28000,enemy_death,
Analytics_Data_Attempt_2,31,28000,damaged_player,0.1
Analytics_Data_Attempt_2,32,29000,damaged_player,0.1
Analytics_Data_Attempt_2,33,29000,damaged_player,0.1
Analytics_Data_Attempt_2,34,30000,damaged_player,0.1
Analytics_Data_Attempt_2,35,30000,damaged_player,0.1
Analytics_Data_Attempt_2,36,31000,damaged_enemy,0.5
Analytics_Data_Attempt_2,37,31000,enemy_death,
Analytics_Data_Attempt_2,38,34000,damaged_enemy,0.5
Analytics_Data_Attempt_2,39,35000,damaged_player,0.1
Analytics_Data_Attempt_2,40,35000,damaged_player,0.1
Analytics_Data_Attempt_2,41,35000,damaged_player,0.1
Analytics_Data_Attempt_2,42,35000,damaged_player,0.1
Analytics_Data_Attempt_2,43,35000,damaged_enemy,0.5
Analytics_Data_Attempt_2,44,36000,damaged_enemy,0.5
Analytics_Data_Attempt_2,45,36000,damaged_player,0.1
Analytics_Data_Attempt_2,46,36000,damaged_enemy,1.0
Analytics_Data_Attempt_2,47,36000,damaged_player,0.1
Analytics_Data_Attempt_2,48,37000,damaged_enemy,0.5
Analytics_Data_Attempt_2,49,37000,damaged_enemy,0.5
Analytics_Data_Attempt_2,50,38000,damaged_enemy,1.0
Analytics_Data_Attempt_2,51,38000,enemy_death,
Analytics_Data_Attempt_2,52,45000,damaged_enemy,1.0
Analytics_Data_Attempt_2,53,46000,damaged_enemy,0.5
Analytics_Data_Attempt_2,54,47000,damaged_enemy,0.5
Analytics_Data_Attempt_2,55,47000,damaged_enemy,0.5
Analytics_Data_Attempt_2,56,47000,damaged_enemy,0.5
Analytics_Data_Attempt_2,57,48000,damaged_enemy,0.5
Analytics_Data_Attempt_2,58,51000,damaged_enemy,0.5
Analytics_Data_Attempt_2,59,51000,damaged_enemy,0.5
Analytics_Data_Attempt_2,60,51000,damaged_enemy,0.5
Analytics_Data_Attempt_2,61,51000,damaged_enemy,1.0
Analytics_Data_Attempt_2,62,51000,enemy_death,
Analytics_Data_Attempt_2,63,51000,damaged_enemy,1.0
Analytics_Data_Attempt_2,64,52000,damaged_enemy,0.5
Analytics_Data_Attempt_2,65,53000,damaged_enemy,0.5
Analytics_Data_Attempt_2,66,54000,damaged_enemy,1.0
Analytics_Data_Attempt_2,67,55000,damaged_enemy,0.5
Analytics_Data_Attempt_2,68,55000,damaged_enemy,0.5
Analytics_Data_Attempt_2,69,55000,damaged_player,1.0
Analytics_Data_Attempt_2,70,56000,damaged_enemy,0.5
Analytics_Data_Attempt_2,71,57000,damaged_enemy,0.5
Analytics_Data_Attempt_2,72,57000,enemy_death,
Analytics_Data_Attempt_2,73,61000,damaged_enemy,0.5
Analytics_Data_Attempt_2,74,61000,enemy_death,
Analytics_Data_Attempt_2,75,61000,damaged_enemy,0.5
Analytics_Data_Attempt_2,76,61000,enemy_death,
Analytics_Data_Attempt_2,77,82000,damaged_enemy,0.5
Analytics_Data_Attempt_2,78,82000,enemy_death,
Analytics_Data_Attempt_2,79,83000,damaged_enemy,1.0
Analytics_Data_Attempt_2,80,83000,enemy_death,
Analytics_Data_Attempt_2,81,90000,damaged_player,1.0
Analytics_Data_Attempt_2,82,94000,damaged_enemy,1.0
Analytics_Data_Attempt_2,83,95000,damaged_enemy,1.0
Analytics_Data_Attempt_2,84,108000,damaged_player,1.0
Analytics_Data_Attempt_2,85,109000,damaged_enemy,0.5
Analytics_Data_Attempt_2,86,110000,damaged_enemy,1.0
Analytics_Data_Attempt_2,87,110000,damaged_enemy,0.5
Analytics_Data_Attempt_2,88,118000,damaged_enemy,0.5
Analytics_Data_Attempt_2,89,119000,damaged_enemy,0.5
Analytics_Data_Attempt_2,90,130000,damaged_enemy,0.5
Analytics_Data_Attempt_2,91,131000,damaged_enemy,1.0
Analytics_Data_Attempt_2,92,131000,enemy_death,
Analytics_Data_Attempt_2,93,135000,damaged_enemy,0.5
Analytics_Data_Attempt_2,94,135000,damaged_player,0.1
Analytics_Data_Attempt_2,95,135000,damaged_player,0.1
Analytics_Data_Attempt_2,96,138000,damaged_enemy,0.5
Analytics_Data_Attempt_2,97,139000,damaged_enemy,0.5
Analytics_Data_Attempt_2,98,140000,damaged_enemy,1.0
Analytics_Data_Attempt_2,99,141000,damaged_player,0.1
Analytics_Data_Attempt_2,100,141000,damaged_player,0.1
Analytics_Data_Attempt_2,101,141000,damaged_player,0.1
Analytics_Data_Attempt_2,102,141000,damaged_player,0.1
Analytics_Data_Attempt_2,103,141000,damaged_player,0.1
Analytics_Data_Attempt_2,104,141000,damaged_player,0.1
Analytics_Data_Attempt_2,105,142000,damaged_player,0.1
Analytics_Data_Attempt_2,106,142000,damaged_player,0.1
Analytics_Data_Attempt_2,107,143000,damaged_player,0.1
Analytics_Data_Attempt_2,108,145000,damaged_enemy,2.0
Analytics_Data_Attempt_2,109,146000,damaged_player,0.1
Analytics_Data_Attempt_2,110,146000,damaged_player,0.1
Analytics_Data_Attempt_2,111,146000,damaged_player,0.1
Analytics_Data_Attempt_2,112,146000,damaged_player,0.1
Analytics_Data_Attempt_2,113,146000,damaged_player,0.1
Analytics_Data_Attempt_2,114,150000,damaged_enemy,1.0
Analytics_Data_Attempt_2,115,150000,enemy_death,
Analytics_Data_Attempt_2,116,150000,damaged_enemy,1.0
Analytics_Data_Attempt_2,117,151000,damaged_enemy,2.0
Analytics_Data_Attempt_2,118,152000,damaged_enemy,1.0
Analytics_Data_Attempt_2,119,152000,enemy_death,
Analytics_Data_Attempt_2,120,171000,damaged_enemy,1.0
Analytics_Data_Attempt_2,121,171000,enemy_death,
Analytics_Data_Attempt_2,122,197000,damaged_enemy,0.5
Analytics_Data_Attempt_2,123,197000,damaged_enemy,0.5
Analytics_Data_Attempt_2,124,198000,damaged_enemy,1.0
Analytics_Data_Attempt_2,125,198000,damaged_enemy,1.0
Analytics_Data_Attempt_2,126,201000,damaged_player,1.0
Analytics_Data_Attempt_2,127,202000,damaged_enemy,0.5
Analytics_Data_Attempt_2,128,203000,damaged_enemy,0.5
Analytics_Data_Attempt_2,129,203000,damaged_enemy,0.5
Analytics_Data_Attempt_2,130,204000,damaged_enemy,0.5
Analytics_Data_Attempt_2,131,213000,damaged_enemy,0.5
Analytics_Data_Attempt_2,132,221000,damaged_enemy,0.5
Analytics_Data_Attempt_2,133,221000,enemy_death,
Analytics_Data_Attempt_2,134,225000,damaged_enemy,0.5
Analytics_Data_Attempt_2,135,225000,damaged_enemy,0.5
Analytics_Data_Attempt_2,136,225000,damaged_enemy,0.5
Analytics_Data_Attempt_2,137,226000,damaged_enemy,0.5
Analytics_Data_Attempt_2,138,227000,damaged_enemy,0.5
Analytics_Data_Attempt_2,139,228000,damaged_enemy,1.0
Analytics_Data_Attempt_2,140,229000,damaged_enemy,1.0
Analytics_Data_Attempt_2,141,229000,damaged_enemy,1.0
Analytics_Data_Attempt_2,142,229000,damaged_enemy,0.5
Analytics_Data_Attempt_2,143,229000,damaged_enemy,0.5
Analytics_Data_Attempt_2,144,230000,damaged_enemy,0.5
Analytics_Data_Attempt_2,145,230000,damaged_enemy,0.5
Analytics_Data_Attempt_2,146,230000,damaged_enemy,0.5
Analytics_Data_Attempt_2,147,230000,damaged_player,1.0
Analytics_Data_Attempt_2,148,231000,damaged_enemy,0.5
Analytics_Data_Attempt_2,149,231000,damaged_enemy,0.5
Analytics_Data_Attempt_2,150,231000,damaged_enemy,0.5
Analytics_Data_Attempt_2,151,231000,damaged_enemy,0.5
Analytics_Data_Attempt_2,152,231000,damaged_enemy,0.5
Analytics_Data_Attempt_2,153,231000,damaged_enemy,0.5
Analytics_Data_Attempt_2,154,231000,enemy_death,
Analytics_Data_Attempt_2,155,231000,damaged_enemy,0.5
Analytics_Data_Attempt_2,156,232000,damaged_enemy,0.5
Analytics_Data_Attempt_2,157,232000,enemy_death,
Analytics_Data_Attempt_2,158,237000,damaged_enemy,1.0
Analytics_Data_Attempt_2,159,242000,damaged_enemy,1.0
Analytics_Data_Attempt_2,160,246000,damaged_enemy,1.0
Analytics_Data_Attempt_2,161,247000,damaged_enemy,0.5
Analytics_Data_Attempt_2,162,255000,damaged_enemy,1.0
Analytics_Data_Attempt_2,163,256000,damaged_enemy,1.0
Analytics_Data_Attempt_2,164,273000,damaged_enemy,1.0
Analytics_Data_Attempt_2,165,274000,damaged_enemy,1.0
Analytics_Data_Attempt_2,166,280000,damaged_enemy,2.0
Analytics_Data_Attempt_2,167,280000,enemy_death,
Analytics_Data_Attempt_2,168,296000,damaged_enemy,1.0
Analytics_Data_Attempt_2,169,297000,damaged_enemy,0.5
Analytics_Data_Attempt_2,170,311000,damaged_enemy,1.0
Analytics_Data_Attempt_2,171,311000,enemy_death,
Analytics_Data_Attempt_2,172,312000,damaged_enemy,1.0
Analytics_Data_Attempt_2,173,312000,damaged_enemy,1.0
Analytics_Data_Attempt_2,174,323000,damaged_enemy,1.0
Analytics_Data_Attempt_2,175,324000,damaged_enemy,0.5
Analytics_Data_Attempt_2,176,324000,damaged_player,1.0
Analytics_Data_Attempt_2,177,324000,damaged_enemy,0.5
Analytics_Data_Attempt_2,178,325000,damaged_enemy,1.0
Analytics_Data_Attempt_2,179,325000,damaged_enemy,0.5
Analytics_Data_Attempt_2,180,326000,damaged_enemy,0.5
Analytics_Data_Attempt_2,181,327000,damaged_enemy,0.5
Analytics_Data_Attempt_2,182,327000,damaged_enemy,0.5
Analytics_Data_Attempt_2,183,327000,damaged_enemy,0.5
Analytics_Data_Attempt_2,184,328000,damaged_enemy,0.5
Analytics_Data_Attempt_2,185,328000,enemy_death,
Analytics_Data_Attempt_2,186,336000,damaged_enemy,0.5
Analytics_Data_Attempt_2,187,336000,damaged_enemy,0.5
Analytics_Data_Attempt_2,188,337000,damaged_enemy,1.0
Analytics_Data_Attempt_2,189,337000,damaged_enemy,1.0
Analytics_Data_Attempt_2,190,338000,damaged_enemy,0.5
Analytics_Data_Attempt_2,191,338000,damaged_enemy,0.5
Analytics_Data_Attempt_2,192,338000,damaged_enemy,0.5
Analytics_Data_Attempt_2,193,339000,damaged_enemy,0.5
Analytics_Data_Attempt_2,194,339000,damaged_enemy,0.5
Analytics_Data_Attempt_2,195,340000,damaged_enemy,0.5
Analytics_Data_Attempt_2,196,340000,damaged_player,2.0
Analytics_Data_Attempt_2,197,340000,damaged_enemy,0.5
Analytics_Data_Attempt_2,198,340000,damaged_player,1.0
Analytics_Data_Attempt_3,0,8000,damaged_enemy,0.5
Analytics_Data_Attempt_3,1,9000,damaged_enemy,1.0
Analytics_Data_Attempt_3,2,9000,damaged_enemy,1.0
Analytics_Data_Attempt_3,3,10000,damaged_enemy,0.5
Analytics_Data_Attempt_3,4,11000,damaged_player,1.0
Analytics_Data_Attempt_3,5,12000,damaged_enemy,0.5
Analytics_Data_Attempt_3,6,13000,damaged_enemy,0.5
Analytics_Data_Attempt_3,7,13000,damaged_player,1.0
Analytics_Data_Attempt_3,8,13000,damaged_enemy,0.5
Analytics_Data_Attempt_3,9,14000,damaged_enemy,0.5
Analytics_Data_Attempt_3,10,14000,damaged_enemy,0.5
Analytics_Data_Attempt_3,11,15000,damaged_enemy,0.5
Analytics_Data_Attempt_3,12,15000,enemy_death,
Analytics_Data_Attempt_3,13,22000,damaged_enemy,1.0
Analytics_Data_Attempt_3,14,23000,damaged_enemy,1.0
Analytics_Data_Attempt_3,15,24000,damaged_enemy,0.5
Analytics_Data_Attempt_3,16,24000,damaged_player,1.0
Analytics_Data_Attempt_3,17,24000,damaged_enemy,0.5
Analytics_Data_Attempt_3,18,25000,damaged_player,1.0
Analytics_Data_Attempt_3,19,29000,damaged_enemy,0.5
Analytics_Data_Attempt_3,20,29000,damaged_enemy,0.5
Analytics_Data_Attempt_3,21,31000,damaged_enemy,0.5
Analytics_Data_Attempt_3,22,31000,damaged_enemy,1.0
Analytics_Data_Attempt_3,23,33000,damaged_enemy,0.5
Analytics_Data_Attempt_3,24,33000,enemy_death,
Analytics_Data_Attempt_3,25,40000,damaged_enemy,0.5
Analytics_Data_Attempt_3,26,40000,damaged_enemy,0.5
Analytics_Data_Attempt_3,27,41000,damaged_enemy,1.0
Analytics_Data_Attempt_3,28,41000,damaged_enemy,1.0
Analytics_Data_Attempt_3,29,48000,damaged_enemy,0.5
Analytics_Data_Attempt_3,30,49000,damaged_enemy,0.5
Analytics_Data_Attempt_3,31,49000,damaged_enemy,0.5
Analytics_Data_Attempt_3,32,53000,damaged_enemy,0.5
Analytics_Data_Attempt_3,33,54000,damaged_enemy,1.0
Analytics_Data_Attempt_3,34,54000,enemy_death,
Analytics_Data_Attempt_3,35,63000,damaged_enemy,0.5
Analytics_Data_Attempt_3,36,63000,damaged_enemy,0.5
Analytics_Data_Attempt_3,37,70000,damaged_enemy,1.0
Analytics_Data_Attempt_3,38,70000,damaged_enemy,0.5
Analytics_Data_Attempt_3,39,71000,damaged_enemy,0.5
Analytics_Data_Attempt_3,40,71000,damaged_enemy,0.5
Analytics_Data_Attempt_3,41,72000,damaged_enemy,0.5
Analytics_Data_Attempt_3,42,72000,damaged_player,0.1
Analytics_Data_Attempt_3,43,72000,damaged_player,0.1
Analytics_Data_Attempt_3,44,72000,damaged_enemy,0.5
Analytics_Data_Attempt_3,45,72000,enemy_death,
Analytics_Data_Attempt_3,46,82000,damaged_enemy,0.5
Analytics_Data_Attempt_3,47,82000,damaged_enemy,0.5
Analytics_Data_Attempt_3,48,87000,damaged_enemy,1.0
Analytics_Data_Attempt_3,49,87000,damaged_enemy,0.5
Analytics_Data_Attempt_3,50,88000,damaged_enemy,0.5
Analytics_Data_Attempt_3,51,88000,damaged_enemy,0.5
Analytics_Data_Attempt_3,52,88000,damaged_enemy,0.5
Analytics_Data_Attempt_3,53,91000,damaged_enemy,0.5
Analytics_Data_Attempt_3,54,92000,damaged_enemy,0.5
Analytics_Data_Attempt_3,55,97000,damaged_enemy,0.5
Analytics_Data_Attempt_3,56,97000,damaged_enemy,0.5
Analytics_Data_Attempt_3,57,98000,damaged_enemy,0.5
Analytics_Data_Attempt_3,58,98000,damaged_enemy,0.5
Analytics_Data_Attempt_3,59,101000,damaged_player,1.0
Analytics_Data_Attempt_3,60,102000,damaged_enemy,0.5
Analytics_Data_Attempt_3,61,106000,damaged_player,1.0
Analytics_Data_Attempt_4,0,113000,damaged_enemy,1.0
Analytics_Data_Attempt_4,1,113000,enemy_death,
Analytics_Data_Attempt_4,2,159000,damaged_player,0.25
Analytics_Data_Attempt_4,3,160000,damaged_player,0.25
Analytics_Data_Attempt_4,4,161000,damaged_player,0.25
Analytics_Data_Attempt_4,5,162000,damaged_player,0.25
Analytics_Data_Attempt_4,6,162000,damaged_player,0.25
Analytics_Data_Attempt_4,7,167000,damaged_enemy,2.0
Analytics_Data_Attempt_4,8,167000,damaged_enemy,2.0
Analytics_Data_Attempt_4,9,168000,damaged_player,1.0
Analytics_Data_Attempt_4,10,168000,damaged_enemy,1.0
Analytics_Data_Attempt_4,11,168000,damaged_player,1.0
Analytics_Data_Attempt_4,12,177000,damaged_player,0.25
Analytics_Data_Attempt_4,13,186000,damaged_enemy,1.0
Analytics_Data_Attempt_4,14,187000,damaged_player,0.25
Analytics_Data_Attempt_4,15,188000,damaged_player,0.25
Analytics_Data_Attempt_4,16,189000,damaged_player,0.25
Analytics_Data_Attempt_4,17,189000,damaged_player,0.25
Analytics_Data_Attempt_4,18,190000,damaged_player,0.25
Analytics_Data_Attempt_4,19,190000,damaged_player,0.25
Analytics_Data_Attempt_4,20,279000,damaged_enemy,1.0
Analytics_Data_Attempt_4,21,279000,enemy_death,
Analytics_Data_Attempt_4,22,290000,damaged_enemy,0.5
Analytics_Data_Attempt_4,23,292000,damaged_enemy,0.5
Analytics_Data_Attempt_4,24,292000,damaged_enemy,0.5
Analytics_Data_Attempt_4,25,293000,damaged_enemy,0.5
Analytics_Data_Attempt_4,26,293000,damaged_enemy,0.5
Analytics_Data_Attempt_4,27,293000,damaged_enemy,0.5
Analytics_Data_Attempt_4,28,293000,damaged_enemy,0.5
Analytics_Data_Attempt_4,29,294000,damaged_enemy,0.5
Analytics_Data_Attempt_4,30,294000,damaged_enemy,0.5
Analytics_Data_Attempt_4,31,295000,damaged_enemy,0.5
Analytics_Data_Attempt_4,32,295000,damaged_player,1.0
Analytics_Data_Attempt_4,33,295000,damaged_enemy,0.5
Analytics_Data_Attempt_4,34,296000,damaged_enemy,0.5
Analytics_Data_Attempt_4,35,296000,enemy_death,
Analytics_Data_Attempt_4,36,326000,damaged_enemy,0.5
Analytics_Data_Attempt_4,37,326000,enemy_death,
Analytics_Data_Attempt_4,38,327000,damaged_enemy,0.5
Analytics_Data_Attempt_4,39,327000,enemy_death,
Analytics_Data_Attempt_4,40,330000,damaged_enemy,0.5
Analytics_Data_Attempt_4,41,330000,damaged_enemy,1.0
Analytics_Data_Attempt_4,42,334000,damaged_enemy,1.0
Analytics_Data_Attempt_4,43,334000,damaged_enemy,1.0
Analytics_Data_Attempt_4,44,334000,enemy_death,
Analytics_Data_Attempt_4,45,338000,damaged_enemy,0.5
Analytics_Data_Attempt_4,46,338000,damaged_enemy,0.5
Analytics_Data_Attempt_4,47,340000,damaged_enemy,0.5
Analytics_Data_Attempt_4,48,340000,damaged_enemy,0.5
Analytics_Data_Attempt_4,49,341000,damaged_enemy,0.5
Analytics_Data_Attempt_4,50,341000,damaged_player,1.0
Analytics_Data_Attempt_4,51,342000,damaged_enemy,0.5
Analytics_Data_Attempt_4,52,343000,damaged_enemy,0.5
Analytics_Data_Attempt_4,53,343000,enemy_death,
Analytics_Data_Attempt_4,54,348000,damaged_player,1.0
Analytics_Data_Attempt_4,55,365000,damaged_enemy,1.0
Analytics_Data_Attempt_4,56,367000,damaged_enemy,0.5
Analytics_Data_Attempt_4,57,367000,damaged_enemy,0.5
Analytics_Data_Attempt_4,58,368000,damaged_player,1.0
Analytics_Data_Attempt_4,59,368000,damaged_enemy,0.5
Analytics_Data_Attempt_4,60,368000,damaged_enemy,0.5
Analytics_Data_Attempt_4,61,369000,damaged_enemy,0.5
Analytics_Data_Attempt_4,62,369000,damaged_player,0.1
Analytics_Data_Attempt_4,63,369000,damaged_enemy,0.5
Analytics_Data_Attempt_4,64,369000,damaged_player,0.1
Analytics_Data_Attempt_4,65,370000,damaged_enemy,0.5
Analytics_Data_Attempt_4,66,370000,damaged_enemy,0.5
Analytics_Data_Attempt_4,67,371000,damaged_enemy,0.5
Analytics_Data_Attempt_4,68,372000,damaged_enemy,0.5
Analytics_Data_Attempt_4,69,372000,damaged_player,0.1
Analytics_Data_Attempt_4,70,372000,damaged_enemy,0.5
Analytics_Data_Attempt_4,71,372000,enemy_death,
Analytics_Data_Attempt_4,72,373000,damaged_enemy,0.5
Analytics_Data_Attempt_4,73,373000,damaged_enemy,0.5
Analytics_Data_Attempt_4,74,375000,damaged_enemy,1.0
Analytics_Data_Attempt_4,75,376000,damaged_enemy,0.5
Analytics_Data_Attempt_4,76,378000,damaged_enemy,0.5
Analytics_Data_Attempt_4,77,379000,damaged_enemy,1.0
Analytics_Data_Attempt_4,78,379000,enemy_death,
Analytics_Data_Attempt_4,79,381000,damaged_enemy,0.5
Analytics_Data_Attempt_4,80,381000,damaged_enemy,0.5
Analytics_Data_Attempt_4,81,381000,enemy_death,
Analytics_Data_Attempt_4,82,390000,damaged_enemy,0.5
Analytics_Data_Attempt_4,83,390000,enemy_death,
Analytics_Data_Attempt_4,84,399000,damaged_player,1.0
Analytics_Data_Attempt_4,85,408000,damaged_player,1.0
